pid	rank	img_idx	img_label	score	path
0778	8	9763	0763	0.344076	data\market1501/bounding_box_test\0763_c6s2_068943_01.jpg
0778	9	7316	0495	0.342958	data\market1501/bounding_box_test\0495_c6s2_015943_01.jpg
0778	10	7577	0526	0.342408	data\market1501/bounding_box_test\0526_c3s1_148558_01.jpg
0819	1	7015	0461	0.336261	data\market1501/bounding_box_test\0461_c4s2_044023_01.jpg
0819	2	7013	0461	0.331183	data\market1501/bounding_box_test\0461_c3s1_140033_01.jpg
0819	3	7012	0461	0.323367	data\market1501/bounding_box_test\0461_c1s2_067821_01.jpg
0819	4	2400	0000	0.323350	data\market1501/bounding_box_test\0000_c6s1_032276_02.jpg
0819	5	7288	0493	0.322671	data\market1501/bounding_box_test\0493_c3s1_129783_03.jpg
0819	6	7009	0461	0.321379	data\market1501/bounding_box_test\0461_c1s2_043971_01.jpg
0819	7	5923	0294	0.321360	data\market1501/bounding_box_test\0294_c6s1_066676_03.jpg
0819	8	9696	0753	0.318745	data\market1501/bounding_box_test\0753_c6s2_064143_01.jpg
0819	9	4429	0182	0.317845	data\market1501/bounding_box_test\0182_c1s1_034401_04.jpg
0819	10	8976	0695	0.316254	data\market1501/bounding_box_test\0695_c2s2_055562_01.jpg
0910	1	11973	1062	0.370861	data\market1501/bounding_box_test\1062_c1s5_006361_03.jpg
0910	2	7809	0561	0.357959	data\market1501/bounding_box_test\0561_c5s2_006730_01.jpg
0910	3	11330	0968	0.357656	data\market1501/bounding_box_test\0968_c3s2_131269_01.jpg
0910	4	7009	0461	0.354989	data\market1501/bounding_box_test\0461_c1s2_043971_01.jpg
0910	5	4959	0220	0.351513	data\market1501/bounding_box_test\0220_c6s1_046601_02.jpg
0910	6	6638	0396	0.351409	data\market1501/bounding_box_test\0396_c2s1_093271_01.jpg
0910	7	7375	0502	0.350880	data\market1501/bounding_box_test\0502_c1s2_061496_02.jpg
0910	8	14448	1319	0.350314	data\market1501/bounding_box_test\1319_c3s3_046078_01.jpg
0910	9	13119	1181	0.346696	data\market1501/bounding_box_test\1181_c3s3_014678_06.jpg
0910	10	13269	1192	0.346464	data\market1501/bounding_box_test\1192_c3s3_005512_02.jpg
0913	1	12867	1153	0.369948	data\market1501/bounding_box_test\1153_c1s5_027161_02.jpg
0913	2	8670	0672	0.360491	data\market1501/bounding_box_test\0672_c1s4_002356_02.jpg
0913	3	8685	0672	0.357874	data\market1501/bounding_box_test\0672_c5s2_063352_06.jpg
0913	4	9325	0725	0.356346	data\market1501/bounding_box_test\0725_c1s4_019431_01.jpg
0913	5	9313	0723	0.356056	data\market1501/bounding_box_test\0723_c6s2_064643_03.jpg
0913	6	14967	1376	0.355981	data\market1501/bounding_box_test\1376_c1s5_070316_04.jpg
0913	7	4584	0189	0.355903	data\market1501/bounding_box_test\0189_c5s1_041651_01.jpg
0913	8	14336	1310	0.353164	data\market1501/bounding_box_test\1310_c1s5_070716_01.jpg
0913	9	9182	0720	0.350880	data\market1501/bounding_box_test\0720_c1s4_000931_05.jpg
0913	10	8681	0672	0.350550	data\market1501/bounding_box_test\0672_c3s2_062753_05.jpg
0966	1	8381	0626	0.335638	data\market1501/bounding_box_test\0626_c1s3_050051_03.jpg
0966	2	8392	0626	0.329818	data\market1501/bounding_box_test\0626_c4s3_039429_03.jpg
0966	3	8380	0626	0.328099	data\market1501/bounding_box_test\0626_c1s3_039926_04.jpg
0966	4	8388	0626	0.324146	data\market1501/bounding_box_test\0626_c4s3_039304_03.jpg
0966	5	7012	0461	0.319005	data\market1501/bounding_box_test\0461_c1s2_067821_01.jpg
0966	6	8391	0626	0.318639	data\market1501/bounding_box_test\0626_c4s3_039404_02.jpg
0966	7	7884	0574	0.315849	data\market1501/bounding_box_test\0574_c5s2_081702_04.jpg
0966	8	7911	0577	0.315382	data\market1501/bounding_box_test\0577_c1s3_024851_02.jpg
0966	9	13818	1256	0.313882	data\market1501/bounding_box_test\1256_c3s3_020903_04.jpg
0966	10	8768	0684	0.313303	data\market1501/bounding_box_test\0684_c5s2_064852_07.jpg
0996	1	3295	0051	0.360907	data\market1501/bounding_box_test\0051_c4s1_061282_01.jpg
0996	2	13624	1229	0.358256	data\market1501/bounding_box_test\1229_c3s3_014903_06.jpg
0996	3	10761	0889	0.357332	data\market1501/bounding_box_test\0889_c1s6_008991_01.jpg
0996	4	12233	1083	0.356093	data\market1501/bounding_box_test\1083_c6s3_007767_02.jpg
0996	5	5562	0270	0.355308	data\market1501/bounding_box_test\0270_c1s1_058481_05.jpg
0996	6	8424	0631	0.354704	data\market1501/bounding_box_test\0631_c1s3_050551_01.jpg
0996	7	14719	1354	0.354144	data\market1501/bounding_box_test\1354_c1s5_072966_01.jpg
0996	8	12234	1083	0.353201	data\market1501/bounding_box_test\1083_c6s3_007817_01.jpg
0996	9	15232	1403	0.352255	data\market1501/bounding_box_test\1403_c5s3_073637_06.jpg
0996	10	13347	1203	0.351460	data\market1501/bounding_box_test\1203_c3s3_072094_05.jpg
1084	1	4162	0147	0.389329	data\market1501/bounding_box_test\0147_c5s1_032001_01.jpg
1084	2	4161	0147	0.379889	data\market1501/bounding_box_test\0147_c5s1_031926_03.jpg
1084	3	10035	0789	0.379107	data\market1501/bounding_box_test\0789_c6s2_107168_03.jpg
1084	4	4166	0147	0.378161	data\market1501/bounding_box_test\0147_c6s1_024951_01.jpg
1084	5	7644	0533	0.377946	data\market1501/bounding_box_test\0533_c5s1_160845_01.jpg
1084	6	10225	0808	0.374882	data\market1501/bounding_box_test\0808_c6s2_089768_03.jpg
1084	7	13491	1215	0.374170	data\market1501/bounding_box_test\1215_c6s3_039942_02.jpg
1084	8	4160	0147	0.370448	data\market1501/bounding_box_test\0147_c5s1_031851_03.jpg
1084	9	10344	0817	0.370137	data\market1501/bounding_box_test\0817_c6s2_095368_06.jpg
1084	10	10036	0789	0.369669	data\market1501/bounding_box_test\0789_c6s2_107193_02.jpg
1148	1	12783	1148	0.342905	data\market1501/bounding_box_test\1148_c4s5_039260_04.jpg
1148	2	8700	0678	0.339235	data\market1501/bounding_box_test\0678_c1s3_063526_02.jpg
1148	3	12781	1148	0.336703	data\market1501/bounding_box_test\1148_c4s5_039085_03.jpg
1148	4	8706	0678	0.331985	data\market1501/bounding_box_test\0678_c4s3_063404_02.jpg
1148	5	11934	1059	0.331577	data\market1501/bounding_box_test\1059_c1s5_013411_03.jpg
1148	6	12788	1148	0.329799	data\market1501/bounding_box_test\1148_c6s3_023667_02.jpg
1148	7	4678	0198	0.329273	data\market1501/bounding_box_test\0198_c2s1_075021_01.jpg
1148	8	4516	0186	0.328423	data\market1501/bounding_box_test\0186_c6s1_035426_02.jpg
1148	9	12767	1148	0.328315	data\market1501/bounding_box_test\1148_c1s5_026336_02.jpg
1148	10	8699	0678	0.327760	data\market1501/bounding_box_test\0678_c1s3_063451_02.jpg
1161	1	9763	0763	0.361437	data\market1501/bounding_box_test\0763_c6s2_068943_01.jpg
1161	2	11914	1057	0.354131	data\market1501/bounding_box_test\1057_c6s3_001392_01.jpg
1161	3	6891	0447	0.350935	data\market1501/bounding_box_test\0447_c5s1_111870_01.jpg
1161	4	9927	0778	0.350625	data\market1501/bounding_box_test\0778_c1s4_019031_01.jpg
1161	5	6289	0345	0.349503	data\market1501/bounding_box_test\0345_c6s1_079326_01.jpg
1161	6	3986	0133	0.349203	data\market1501/bounding_box_test\0133_c6s1_022576_01.jpg
1161	7	7577	0526	0.348335	data\market1501/bounding_box_test\0526_c3s1_148558_01.jpg
1161	8	6892	0447	0.346086	data\market1501/bounding_box_test\0447_c5s1_111920_01.jpg
1161	9	4137	0146	0.344881	data\market1501/bounding_box_test\0146_c6s1_025001_01.jpg
1161	10	9944	0778	0.343989	data\market1501/bounding_box_test\0778_c6s2_073843_07.jpg
1187	1	11119	0934	0.354721	data\market1501/bounding_box_test\0934_c6s2_115693_05.jpg
1187	2	7288	0493	0.336101	data\market1501/bounding_box_test\0493_c3s1_129783_03.jpg
1187	3	8976	0695	0.330244	data\market1501/bounding_box_test\0695_c2s2_055562_01.jpg
1187	4	13818	1256	0.329592	data\market1501/bounding_box_test\1256_c3s3_020903_04.jpg
1187	5	7085	0469	0.329178	data\market1501/bounding_box_test\0469_c1s2_048521_02.jpg
1187	6	15381	1425	0.327887	data\market1501/bounding_box_test\1425_c6s3_077217_02.jpg
1187	7	13435	1212	0.327567	data\market1501/bounding_box_test\1212_c3s3_013203_01.jpg
1187	8	11118	0934	0.326197	data\market1501/bounding_box_test\0934_c6s2_115668_04.jpg
1187	9	14279	1302	0.325036	data\market1501/bounding_box_test\1302_c1s6_044721_01.jpg
1187	10	13144	1182	0.325007	data\market1501/bounding_box_test\1182_c5s3_015290_01.jpg
1233	1	2993	0016	0.339927	data\market1501/bounding_box_test\0016_c1s1_001351_03.jpg
1233	2	8259	0610	0.336938	data\market1501/bounding_box_test\0610_c6s2_011968_01.jpg
1233	3	7884	0574	0.332441	data\market1501/bounding_box_test\0574_c5s2_081702_04.jpg
1233	4	13658	1233	0.326570	data\market1501/bounding_box_test\1233_c6s3_039892_02.jpg
1233	5	4469	0183	0.325593	data\market1501/bounding_box_test\0183_c5s1_044376_03.jpg
1233	6	11408	0983	0.324577	data\market1501/bounding_box_test\0983_c1s4_064786_03.jpg
1233	7	11967	1061	0.324253	data\market1501/bounding_box_test\1061_c4s5_004729_01.jpg
1233	8	14395	1314	0.323262	data\market1501/bounding_box_test\1314_c6s3_057992_01.jpg
1233	9	5626	0271	0.322916	data\market1501/bounding_box_test\0271_c6s1_059226_04.jpg
1233	10	13617	1228	0.321802	data\market1501/bounding_box_test\1228_c6s3_046717_01.jpg
1236	1	12867	1153	0.389694	data\market1501/bounding_box_test\1153_c1s5_027161_02.jpg
1236	2	9218	0721	0.375183	data\market1501/bounding_box_test\0721_c1s4_000981_04.jpg
1236	3	9997	0786	0.369671	data\market1501/bounding_box_test\0786_c1s4_028431_01.jpg
1236	4	8670	0672	0.368457	data\market1501/bounding_box_test\0672_c1s4_002356_02.jpg
1236	5	9240	0721	0.368103	data\market1501/bounding_box_test\0721_c5s2_062002_03.jpg
1236	6	13479	1214	0.365307	data\market1501/bounding_box_test\1214_c6s3_037317_03.jpg
1236	7	10002	0786	0.364732	data\market1501/bounding_box_test\0786_c2s2_079432_02.jpg
1236	8	9288	0723	0.364286	data\market1501/bounding_box_test\0723_c1s4_009906_01.jpg
1236	9	9182	0720	0.363367	data\market1501/bounding_box_test\0720_c1s4_000931_05.jpg
1236	10	5831	0289	0.363201	data\market1501/bounding_box_test\0289_c6s1_064051_02.jpg
1262	1	8700	0678	0.365659	data\market1501/bounding_box_test\0678_c1s3_063526_02.jpg
1262	2	8713	0678	0.356881	data\market1501/bounding_box_test\0678_c6s2_042943_02.jpg
1262	3	8706	0678	0.353385	data\market1501/bounding_box_test\0678_c4s3_063404_02.jpg
1262	4	14862	1362	0.352845	data\market1501/bounding_box_test\1362_c5s3_053365_01.jpg
1262	5	8699	0678	0.350244	data\market1501/bounding_box_test\0678_c1s3_063451_02.jpg
1262	6	15348	1423	0.349200	data\market1501/bounding_box_test\1423_c3s3_062103_02.jpg
1262	7	14959	1375	0.347128	data\market1501/bounding_box_test\1375_c1s5_070316_01.jpg
1262	8	5525	0265	0.347119	data\market1501/bounding_box_test\0265_c6s1_063176_02.jpg
1262	9	8712	0678	0.346692	data\market1501/bounding_box_test\0678_c6s2_042918_01.jpg
1262	10	4678	0198	0.346584	data\market1501/bounding_box_test\0198_c2s1_075021_01.jpg
1265	1	8700	0678	0.366171	data\market1501/bounding_box_test\0678_c1s3_063526_02.jpg
1265	2	8713	0678	0.357144	data\market1501/bounding_box_test\0678_c6s2_042943_02.jpg
1265	3	8699	0678	0.354678	data\market1501/bounding_box_test\0678_c1s3_063451_02.jpg
1265	4	8706	0678	0.352071	data\market1501/bounding_box_test\0678_c4s3_063404_02.jpg
1265	5	8712	0678	0.346826	data\market1501/bounding_box_test\0678_c6s2_042918_01.jpg
1265	6	5525	0265	0.346759	data\market1501/bounding_box_test\0265_c6s1_063176_02.jpg
1265	7	14862	1362	0.346737	data\market1501/bounding_box_test\1362_c5s3_053365_01.jpg
1265	8	4678	0198	0.345414	data\market1501/bounding_box_test\0198_c2s1_075021_01.jpg
1265	9	4694	0198	0.344092	data\market1501/bounding_box_test\0198_c6s1_039951_03.jpg
1265	10	15348	1423	0.340734	data\market1501/bounding_box_test\1423_c3s3_062103_02.jpg
1324	1	9944	0778	0.347684	data\market1501/bounding_box_test\0778_c6s2_073843_07.jpg
1324	2	4137	0146	0.344216	data\market1501/bounding_box_test\0146_c6s1_025001_01.jpg
1324	3	7577	0526	0.343817	data\market1501/bounding_box_test\0526_c3s1_148558_01.jpg
1324	4	9943	0778	0.341954	data\market1501/bounding_box_test\0778_c5s2_083777_01.jpg
1324	5	3986	0133	0.341807	data\market1501/bounding_box_test\0133_c6s1_022576_01.jpg
1324	6	11914	1057	0.341753	data\market1501/bounding_box_test\1057_c6s3_001392_01.jpg
1324	7	9927	0778	0.340984	data\market1501/bounding_box_test\0778_c1s4_019031_01.jpg
1324	8	8886	0691	0.340317	data\market1501/bounding_box_test\0691_c6s2_058468_01.jpg
1324	9	7316	0495	0.339911	data\market1501/bounding_box_test\0495_c6s2_015943_01.jpg
1324	10	9941	0778	0.339405	data\market1501/bounding_box_test\0778_c5s2_080152_01.jpg
1351	1	13788	1251	0.376160	data\market1501/bounding_box_test\1251_c3s3_028478_02.jpg
1351	2	13793	1251	0.374583	data\market1501/bounding_box_test\1251_c6s3_044217_01.jpg
1351	3	13794	1251	0.366777	data\market1501/bounding_box_test\1251_c6s3_044267_01.jpg
1351	4	3053	0019	0.364911	data\market1501/bounding_box_test\0019_c5s3_076537_03.jpg
1351	5	4507	0186	0.362566	data\market1501/bounding_box_test\0186_c2s1_039826_02.jpg
1351	6	4516	0186	0.362341	data\market1501/bounding_box_test\0186_c6s1_035426_02.jpg
1351	7	5797	0286	0.359017	data\market1501/bounding_box_test\0286_c6s1_067526_02.jpg
1351	8	14702	1351	0.357355	data\market1501/bounding_box_test\1351_c5s3_040890_04.jpg
1351	9	14267	1301	0.356935	data\market1501/bounding_box_test\1301_c5s3_031815_02.jpg
1351	10	14269	1301	0.356833	data\market1501/bounding_box_test\1301_c5s3_031890_08.jpg
1395	1	3556	0080	0.347687	data\market1501/bounding_box_test\0080_c4s1_016926_02.jpg
1395	2	11698	1026	0.345396	data\market1501/bounding_box_test\1026_c1s6_038871_01.jpg
1395	3	13443	1212	0.340590	data\market1501/bounding_box_test\1212_c3s3_052003_01.jpg
1395	4	2993	0016	0.340472	data\market1501/bounding_box_test\0016_c1s1_001351_03.jpg
1395	5	13434	1212	0.340406	data\market1501/bounding_box_test\1212_c1s6_003441_02.jpg
1395	6	11104	0932	0.339372	data\market1501/bounding_box_test\0932_c6s2_110743_01.jpg
1395	7	11967	1061	0.338608	data\market1501/bounding_box_test\1061_c4s5_004729_01.jpg
1395	8	2203	0000	0.338284	data\market1501/bounding_box_test\0000_c5s2_093077_01.jpg
1395	9	11475	0993	0.336816	data\market1501/bounding_box_test\0993_c3s3_032503_05.jpg
1395	10	8253	0610	0.335509	data\market1501/bounding_box_test\0610_c5s2_018305_01.jpg
1438	1	4318	0161	0.349337	data\market1501/bounding_box_test\0161_c1s1_030926_01.jpg
1438	2	4429	0182	0.349047	data\market1501/bounding_box_test\0182_c1s1_034401_04.jpg
1438	3	5749	0284	0.345848	data\market1501/bounding_box_test\0284_c5s1_068323_01.jpg
1438	4	5734	0284	0.342800	data\market1501/bounding_box_test\0284_c1s1_062581_01.jpg
1438	5	7968	0580	0.336329	data\market1501/bounding_box_test\0580_c5s3_100462_01.jpg
1438	6	4426	0182	0.336326	data\market1501/bounding_box_test\0182_c1s1_034351_02.jpg
1438	7	5757	0284	0.336077	data\market1501/bounding_box_test\0284_c6s1_068251_01.jpg
1438	8	15449	1438	0.334164	data\market1501/bounding_box_test\1438_c2s3_049757_01.jpg
1438	9	11119	0934	0.333488	data\market1501/bounding_box_test\0934_c6s2_115693_05.jpg
1438	10	14617	1345	0.333421	data\market1501/bounding_box_test\1345_c2s3_037332_01.jpg
1444	1	2993	0016	0.359158	data\market1501/bounding_box_test\0016_c1s1_001351_03.jpg
1444	2	8259	0610	0.355505	data\market1501/bounding_box_test\0610_c6s2_011968_01.jpg
1444	3	11408	0983	0.347791	data\market1501/bounding_box_test\0983_c1s4_064786_03.jpg
1444	4	13658	1233	0.346012	data\market1501/bounding_box_test\1233_c6s3_039892_02.jpg
1444	5	13617	1228	0.345250	data\market1501/bounding_box_test\1228_c6s3_046717_01.jpg
1444	6	14364	1311	0.343812	data\market1501/bounding_box_test\1311_c6s3_057392_01.jpg
1444	7	7884	0574	0.342260	data\market1501/bounding_box_test\0574_c5s2_081702_04.jpg
1444	8	11967	1061	0.342132	data\market1501/bounding_box_test\1061_c4s5_004729_01.jpg
1444	9	12717	1144	0.341854	data\market1501/bounding_box_test\1144_c1s5_025261_02.jpg
1444	10	14357	1311	0.341854	data\market1501/bounding_box_test\1311_c1s5_059916_02.jpg
1477	1	11104	0932	0.357870	data\market1501/bounding_box_test\0932_c6s2_110743_01.jpg
1477	2	6672	0405	0.354602	data\market1501/bounding_box_test\0405_c3s1_109042_01.jpg
1477	3	2203	0000	0.354504	data\market1501/bounding_box_test\0000_c5s2_093077_01.jpg
1477	4	13163	1184	0.354259	data\market1501/bounding_box_test\1184_c3s3_006912_02.jpg
1477	5	14713	1352	0.351768	data\market1501/bounding_box_test\1352_c2s3_034882_01.jpg
1477	6	6487	0372	0.350816	data\market1501/bounding_box_test\0372_c3s1_088417_01.jpg
1477	7	13462	1212	0.350246	data\market1501/bounding_box_test\1212_c6s3_072567_01.jpg
1477	8	11809	1042	0.348775	data\market1501/bounding_box_test\1042_c6s2_128268_01.jpg
1477	9	14495	1323	0.346830	data\market1501/bounding_box_test\1323_c5s3_036415_05.jpg
1477	10	9763	0763	0.346761	data\market1501/bounding_box_test\0763_c6s2_068943_01.jpg
1498	1	8700	0678	0.381947	data\market1501/bounding_box_test\0678_c1s3_063526_02.jpg
1498	2	5797	0286	0.373798	data\market1501/bounding_box_test\0286_c6s1_067526_02.jpg
1498	3	14862	1362	0.370395	data\market1501/bounding_box_test\1362_c5s3_053365_01.jpg
1498	4	8699	0678	0.367866	data\market1501/bounding_box_test\0678_c1s3_063451_02.jpg
1498	5	10858	0909	0.364823	data\market1501/bounding_box_test\0909_c6s2_111243_02.jpg
1498	6	10453	0829	0.362782	data\market1501/bounding_box_test\0829_c6s2_099093_01.jpg
1498	7	15857	1498	0.362146	data\market1501/bounding_box_test\1498_c1s6_016371_01.jpg
1498	8	15880	1498	0.359025	data\market1501/bounding_box_test\1498_c6s3_088642_01.jpg
1498	9	5525	0265	0.358973	data\market1501/bounding_box_test\0265_c6s1_063176_02.jpg
1498	10	8706	0678	0.358932	data\market1501/bounding_box_test\0678_c4s3_063404_02.jpg
