path,pid,cam,seq,frame,idx
train_core/0307/0307_c2s1_086296_01.jpg,307,2,1,86296,1
train_core/0307/0307_c3s1_069092_01.jpg,307,3,1,69092,1
train_core/0307/0307_c5s1_069598_02.jpg,307,5,1,69598,2
train_core/0307/0307_c6s1_069626_01.jpg,307,6,1,69626,1
train_core/0308/0308_c1s1_069531_03.jpg,308,1,1,69531,3
train_core/0308/0308_c2s1_068896_01.jpg,308,2,1,68896,1
train_core/0308/0308_c3s1_069192_05.jpg,308,3,1,69192,5
train_core/0308/0308_c4s2_032517_01.jpg,308,4,2,32517,1
train_core/0308/0308_c5s1_105798_01.jpg,308,5,1,105798,1
train_core/0308/0308_c6s1_069826_05.jpg,308,6,1,69826,5
train_core/0309/0309_c1s1_069831_02.jpg,309,1,1,69831,2
train_core/0309/0309_c1s1_069881_02.jpg,309,1,1,69881,2
train_core/0309/0309_c2s1_069196_01.jpg,309,2,1,69196,1
train_core/0309/0309_c3s1_069517_02.jpg,309,3,1,69517,2
train_core/0309/0309_c5s1_069873_01.jpg,309,5,1,69873,1
train_core/0309/0309_c6s1_070076_02.jpg,309,6,1,70076,2
train_core/0313/0313_c1s1_070656_03.jpg,313,1,1,70656,3
train_core/0313/0313_c1s1_070731_01.jpg,313,1,1,70731,1
train_core/0313/0313_c2s1_070021_01.jpg,313,2,1,70021,1
train_core/0313/0313_c3s1_070167_01.jpg,313,3,1,70167,1
train_core/0313/0313_c5s1_070698_01.jpg,313,5,1,70698,1
train_core/0313/0313_c6s1_070826_03.jpg,313,6,1,70826,3
train_core/0314/0314_c1s1_070731_02.jpg,314,1,1,70731,2
train_core/0314/0314_c1s1_070781_01.jpg,314,1,1,70781,1
train_core/0314/0314_c2s1_070146_02.jpg,314,2,1,70146,2
train_core/0314/0314_c3s1_070242_03.jpg,314,3,1,70242,3
train_core/0314/0314_c4s1_071232_02.jpg,314,4,1,71232,2
train_core/0314/0314_c5s1_070848_02.jpg,314,5,1,70848,2
train_core/0317/0317_c1s1_072406_01.jpg,317,1,1,72406,1
train_core/0317/0317_c4s1_072007_01.jpg,317,4,1,72007,1
train_core/0317/0317_c4s1_072032_01.jpg,317,4,1,72032,1
train_core/0317/0317_c4s1_072107_01.jpg,317,4,1,72107,1
train_core/0318/0318_c3s1_071792_02.jpg,318,3,1,71792,2
train_core/0318/0318_c3s1_071842_01.jpg,318,3,1,71842,1
train_core/0318/0318_c6s1_071951_02.jpg,318,6,1,71951,2
train_core/0318/0318_c6s1_071976_02.jpg,318,6,1,71976,2
train_core/0318/0318_c6s1_072026_02.jpg,318,6,1,72026,2
train_core/0318/0318_c6s1_072051_02.jpg,318,6,1,72051,2
train_core/0321/0321_c1s1_072506_01.jpg,321,1,1,72506,1
train_core/0321/0321_c2s1_072021_03.jpg,321,2,1,72021,3
train_core/0321/0321_c3s1_072067_04.jpg,321,3,1,72067,4
train_core/0321/0321_c4s2_009242_02.jpg,321,4,2,9242,2
train_core/0321/0321_c5s1_072498_01.jpg,321,5,1,72498,1
train_core/0321/0321_c6s1_072701_03.jpg,321,6,1,72701,3
train_core/0324/0324_c1s2_001341_01.jpg,324,1,2,1341,1
train_core/0324/0324_c1s2_001366_01.jpg,324,1,2,1366,1
train_core/0324/0324_c3s1_073517_04.jpg,324,3,1,73517,4
train_core/0324/0324_c4s2_001317_02.jpg,324,4,2,1317,2
train_core/0324/0324_c5s1_074148_03.jpg,324,5,1,74148,3
train_core/0324/0324_c6s1_074001_02.jpg,324,6,1,74001,2
train_core/0325/0325_c1s2_002141_01.jpg,325,1,2,2141,1
train_core/0325/0325_c2s1_074371_02.jpg,325,2,1,74371,2
train_core/0325/0325_c2s1_074421_01.jpg,325,2,1,74421,1
train_core/0325/0325_c3s1_074567_02.jpg,325,3,1,74567,2
train_core/0325/0325_c5s1_074973_01.jpg,325,5,1,74973,1
train_core/0325/0325_c6s1_075151_04.jpg,325,6,1,75151,4
train_core/0326/0326_c1s6_032171_01.jpg,326,1,6,32171,1
train_core/0326/0326_c1s6_032196_01.jpg,326,1,6,32196,1
train_core/0326/0326_c2s3_074602_01.jpg,326,2,3,74602,1
train_core/0326/0326_c3s3_080969_08.jpg,326,3,3,80969,8
train_core/0326/0326_c5s3_081312_04.jpg,326,5,3,81312,4
train_core/0326/0326_c6s4_007527_02.jpg,326,6,4,7527,2
train_core/0327/0327_c1s6_016996_01.jpg,327,1,6,16996,1
train_core/0327/0327_c2s3_059377_01.jpg,327,2,3,59377,1
train_core/0327/0327_c2s3_059452_01.jpg,327,2,3,59452,1
train_core/0327/0327_c3s3_065819_01.jpg,327,3,3,65819,1
train_core/0327/0327_c5s3_066012_02.jpg,327,5,3,66012,2
train_core/0327/0327_c6s3_089667_01.jpg,327,6,3,89667,1
train_core/0328/0328_c2s1_074846_03.jpg,328,2,1,74846,3
train_core/0328/0328_c2s1_074921_03.jpg,328,2,1,74921,3
train_core/0328/0328_c3s1_075067_04.jpg,328,3,1,75067,4
train_core/0328/0328_c3s1_075067_06.jpg,328,3,1,75067,6
train_core/0328/0328_c6s1_075676_03.jpg,328,6,1,75676,3
train_core/0328/0328_c6s1_075701_03.jpg,328,6,1,75701,3
train_core/0331/0331_c1s2_002991_02.jpg,331,1,2,2991,2
train_core/0331/0331_c2s1_075196_01.jpg,331,2,1,75196,1
train_core/0331/0331_c3s1_075442_01.jpg,331,3,1,75442,1
train_core/0331/0331_c4s2_016692_01.jpg,331,4,2,16692,1
train_core/0331/0331_c5s1_075848_03.jpg,331,5,1,75848,3
train_core/0331/0331_c6s1_076026_04.jpg,331,6,1,76026,4
train_core/0332/0332_c1s2_003816_04.jpg,332,1,2,3816,4
train_core/0332/0332_c1s2_003891_03.jpg,332,1,2,3891,3
train_core/0332/0332_c3s1_075767_02.jpg,332,3,1,75767,2
train_core/0332/0332_c4s2_003717_03.jpg,332,4,2,3717,3
train_core/0332/0332_c5s1_076473_02.jpg,332,5,1,76473,2
train_core/0332/0332_c6s1_076276_03.jpg,332,6,1,76276,3
train_core/0333/0333_c1s2_003766_03.jpg,333,1,2,3766,3
train_core/0333/0333_c2s3_019282_02.jpg,333,2,3,19282,2
train_core/0333/0333_c3s1_075767_01.jpg,333,3,1,75767,1
train_core/0333/0333_c4s2_003717_05.jpg,333,4,2,3717,5
train_core/0333/0333_c5s1_076473_03.jpg,333,5,1,76473,3
train_core/0333/0333_c6s1_076276_02.jpg,333,6,1,76276,2
train_core/0335/0335_c1s2_004141_02.jpg,335,1,2,4141,2
train_core/0335/0335_c1s2_004216_03.jpg,335,1,2,4216,3
train_core/0335/0335_c3s1_076642_02.jpg,335,3,1,76642,2
train_core/0335/0335_c5s1_077073_02.jpg,335,5,1,77073,2
train_core/0335/0335_c5s1_077098_03.jpg,335,5,1,77098,3
train_core/0335/0335_c6s1_077076_02.jpg,335,6,1,77076,2
train_core/0338/0338_c1s2_005266_05.jpg,338,1,2,5266,5
train_core/0338/0338_c2s1_077996_04.jpg,338,2,1,77996,4
train_core/0338/0338_c4s2_004442_04.jpg,338,4,2,4442,4
train_core/0338/0338_c4s2_004467_06.jpg,338,4,2,4467,6
train_core/0338/0338_c4s2_004592_05.jpg,338,4,2,4592,5
train_core/0338/0338_c4s2_004817_04.jpg,338,4,2,4817,4
train_core/0339/0339_c1s2_005191_04.jpg,339,1,2,5191,4
train_core/0339/0339_c1s2_005266_02.jpg,339,1,2,5266,2
train_core/0339/0339_c2s1_077996_02.jpg,339,2,1,77996,2
train_core/0339/0339_c3s1_077817_01.jpg,339,3,1,77817,1
train_core/0339/0339_c4s2_004467_03.jpg,339,4,2,4467,3
train_core/0339/0339_c5s1_078273_01.jpg,339,5,1,78273,1
train_core/0340/0340_c1s2_007791_02.jpg,340,1,2,7791,2
train_core/0340/0340_c3s1_078292_02.jpg,340,3,1,78292,2
train_core/0340/0340_c3s1_078317_03.jpg,340,3,1,78317,3
train_core/0340/0340_c4s2_005517_04.jpg,340,4,2,5517,4
train_core/0340/0340_c5s1_078748_04.jpg,340,5,1,78748,4
train_core/0340/0340_c6s1_078826_02.jpg,340,6,1,78826,2
train_core/0341/0341_c1s2_006091_01.jpg,341,1,2,6091,1
train_core/0341/0341_c1s2_006291_01.jpg,341,1,2,6291,1
train_core/0341/0341_c2s1_078696_02.jpg,341,2,1,78696,2
train_core/0341/0341_c3s1_078417_01.jpg,341,3,1,78417,1
train_core/0341/0341_c5s1_078798_02.jpg,341,5,1,78798,2
train_core/0341/0341_c6s1_078951_03.jpg,341,6,1,78951,3
train_core/0344/0344_c1s2_006391_01.jpg,344,1,2,6391,1
train_core/0344/0344_c1s2_006416_02.jpg,344,1,2,6416,2
train_core/0344/0344_c3s1_078767_04.jpg,344,3,1,78767,4
train_core/0344/0344_c4s2_009792_04.jpg,344,4,2,9792,4
train_core/0344/0344_c5s1_079198_02.jpg,344,5,1,79198,2
train_core/0344/0344_c6s1_079251_05.jpg,344,6,1,79251,5
train_core/0347/0347_c1s2_017116_01.jpg,347,1,2,17116,1
train_core/0347/0347_c2s1_079996_01.jpg,347,2,1,79996,1
train_core/0347/0347_c2s1_080146_07.jpg,347,2,1,80146,7
train_core/0347/0347_c3s1_080267_02.jpg,347,3,1,80267,2
train_core/0347/0347_c5s1_089998_01.jpg,347,5,1,89998,1
train_core/0347/0347_c6s1_080851_05.jpg,347,6,1,80851,5
train_core/0348/0348_c1s2_008416_01.jpg,348,1,2,8416,1
train_core/0348/0348_c2s1_080671_01.jpg,348,2,1,80671,1
train_core/0348/0348_c2s1_080671_05.jpg,348,2,1,80671,5
train_core/0348/0348_c3s1_080867_02.jpg,348,3,1,80867,2
train_core/0348/0348_c5s1_081198_01.jpg,348,5,1,81198,1
train_core/0348/0348_c6s1_081476_03.jpg,348,6,1,81476,3
train_core/0349/0349_c1s2_008791_03.jpg,349,1,2,8791,3
train_core/0349/0349_c1s2_008816_01.jpg,349,1,2,8816,1
train_core/0349/0349_c2s1_080996_02.jpg,349,2,1,80996,2
train_core/0349/0349_c3s1_081292_02.jpg,349,3,1,81292,2
train_core/0349/0349_c5s1_081523_04.jpg,349,5,1,81523,4
train_core/0349/0349_c6s1_081876_04.jpg,349,6,1,81876,4
train_core/0350/0350_c1s2_014891_06.jpg,350,1,2,14891,6
train_core/0350/0350_c1s2_015416_03.jpg,350,1,2,15416,3
train_core/0350/0350_c2s1_080996_01.jpg,350,2,1,80996,1
train_core/0350/0350_c3s1_081317_04.jpg,350,3,1,81317,4
train_core/0350/0350_c5s1_081523_02.jpg,350,5,1,81523,2
train_core/0350/0350_c6s1_081926_05.jpg,350,6,1,81926,5
train_core/0352/0352_c1s2_007391_04.jpg,352,1,2,7391,4
train_core/0352/0352_c1s2_007416_04.jpg,352,1,2,7416,4
train_core/0352/0352_c2s1_079671_01.jpg,352,2,1,79671,1
train_core/0352/0352_c2s1_079696_01.jpg,352,2,1,79696,1
train_core/0352/0352_c3s1_079492_02.jpg,352,3,1,79492,2
train_core/0352/0352_c6s1_079926_03.jpg,352,6,1,79926,3
train_core/0354/0354_c1s2_008066_01.jpg,354,1,2,8066,1
train_core/0354/0354_c1s2_032691_01.jpg,354,1,2,32691,1
train_core/0354/0354_c3s1_080417_01.jpg,354,3,1,80417,1
train_core/0354/0354_c4s2_032517_04.jpg,354,4,2,32517,4
train_core/0354/0354_c5s1_080898_01.jpg,354,5,1,80898,1
train_core/0354/0354_c6s1_080926_07.jpg,354,6,1,80926,7
train_core/0357/0357_c1s2_009591_01.jpg,357,1,2,9591,1
train_core/0357/0357_c2s1_081796_01.jpg,357,2,1,81796,1
train_core/0357/0357_c3s1_082092_02.jpg,357,3,1,82092,2
train_core/0357/0357_c4s2_014742_02.jpg,357,4,2,14742,2
train_core/0357/0357_c5s1_082448_02.jpg,357,5,1,82448,2
train_core/0357/0357_c6s1_082676_04.jpg,357,6,1,82676,4
train_core/0358/0358_c1s2_009666_02.jpg,358,1,2,9666,2
train_core/0358/0358_c1s2_014416_03.jpg,358,1,2,14416,3
train_core/0358/0358_c2s1_081796_02.jpg,358,2,1,81796,2
train_core/0358/0358_c3s1_082092_04.jpg,358,3,1,82092,4
train_core/0358/0358_c5s1_082448_03.jpg,358,5,1,82448,3
train_core/0358/0358_c6s1_087001_06.jpg,358,6,1,87001,6
train_core/0359/0359_c1s2_011666_01.jpg,359,1,2,11666,1
train_core/0359/0359_c2s1_082796_01.jpg,359,2,1,82796,1
train_core/0359/0359_c3s1_082417_01.jpg,359,3,1,82417,1
train_core/0359/0359_c4s2_012267_02.jpg,359,4,2,12267,2
train_core/0359/0359_c5s1_084648_01.jpg,359,5,1,84648,1
train_core/0359/0359_c6s1_082876_03.jpg,359,6,1,82876,3
train_core/0361/0361_c1s2_010716_01.jpg,361,1,2,10716,1
train_core/0361/0361_c1s2_010741_01.jpg,361,1,2,10741,1
train_core/0361/0361_c2s1_082946_02.jpg,361,2,1,82946,2
train_core/0361/0361_c3s1_083142_04.jpg,361,3,1,83142,4
train_core/0361/0361_c4s2_010967_02.jpg,361,4,2,10967,2
train_core/0361/0361_c5s1_083648_01.jpg,361,5,1,83648,1
train_core/0367/0367_c1s2_012966_04.jpg,367,1,2,12966,4
train_core/0367/0367_c2s1_085121_02.jpg,367,2,1,85121,2
train_core/0367/0367_c2s1_085171_02.jpg,367,2,1,85171,2
train_core/0367/0367_c3s1_085317_04.jpg,367,3,1,85317,4
train_core/0367/0367_c4s2_013442_04.jpg,367,4,2,13442,4
train_core/0367/0367_c4s2_013467_03.jpg,367,4,2,13467,3
train_core/0368/0368_c1s2_013066_01.jpg,368,1,2,13066,1
train_core/0368/0368_c1s2_013091_01.jpg,368,1,2,13091,1
train_core/0368/0368_c2s1_085296_01.jpg,368,2,1,85296,1
train_core/0368/0368_c3s1_085517_01.jpg,368,3,1,85517,1
train_core/0368/0368_c5s1_085948_03.jpg,368,5,1,85948,3
train_core/0368/0368_c6s1_086126_03.jpg,368,6,1,86126,3
train_core/0369/0369_c1s2_014866_03.jpg,369,1,2,14866,3
train_core/0369/0369_c1s2_014891_01.jpg,369,1,2,14891,1
train_core/0369/0369_c3s1_087192_02.jpg,369,3,1,87192,2
train_core/0369/0369_c3s1_087342_01.jpg,369,3,1,87342,1
train_core/0369/0369_c5s1_087473_01.jpg,369,5,1,87473,1
train_core/0369/0369_c5s1_087698_03.jpg,369,5,1,87698,3
train_core/0370/0370_c1s2_015241_01.jpg,370,1,2,15241,1
train_core/0370/0370_c1s2_015316_02.jpg,370,1,2,15316,2
train_core/0370/0370_c2s1_087496_04.jpg,370,2,1,87496,4
train_core/0370/0370_c2s1_087521_01.jpg,370,2,1,87521,1
train_core/0370/0370_c3s1_087642_02.jpg,370,3,1,87642,2
train_core/0370/0370_c5s1_088148_02.jpg,370,5,1,88148,2
train_core/0371/0371_c1s2_015416_01.jpg,371,1,2,15416,1
train_core/0371/0371_c1s2_015441_01.jpg,371,1,2,15441,1
train_core/0371/0371_c2s1_087646_03.jpg,371,2,1,87646,3
train_core/0371/0371_c2s1_087671_01.jpg,371,2,1,87671,1
train_core/0371/0371_c4s2_015717_01.jpg,371,4,2,15717,1
train_core/0371/0371_c5s1_088323_01.jpg,371,5,1,88323,1
train_core/0374/0374_c1s2_023116_02.jpg,374,1,2,23116,2
train_core/0374/0374_c2s1_088646_02.jpg,374,2,1,88646,2
train_core/0374/0374_c2s1_088721_02.jpg,374,2,1,88721,2
train_core/0374/0374_c3s1_088842_04.jpg,374,3,1,88842,4
train_core/0374/0374_c3s1_095092_06.jpg,374,3,1,95092,6
train_core/0374/0374_c5s1_089198_01.jpg,374,5,1,89198,1
train_core/0375/0375_c1s2_016491_01.jpg,375,1,2,16491,1
train_core/0375/0375_c1s2_016541_02.jpg,375,1,2,16541,2
train_core/0375/0375_c2s1_088646_05.jpg,375,2,1,88646,5
train_core/0375/0375_c2s1_088721_08.jpg,375,2,1,88721,8
train_core/0375/0375_c3s1_088792_01.jpg,375,3,1,88792,1
train_core/0375/0375_c5s1_089273_01.jpg,375,5,1,89273,1
train_core/0376/0376_c1s2_016541_03.jpg,376,1,2,16541,3
train_core/0376/0376_c1s2_016591_01.jpg,376,1,2,16591,1
train_core/0376/0376_c2s1_088846_03.jpg,376,2,1,88846,3
train_core/0376/0376_c2s1_088921_05.jpg,376,2,1,88921,5
train_core/0376/0376_c3s1_089092_04.jpg,376,3,1,89092,4
train_core/0376/0376_c5s1_089373_03.jpg,376,5,1,89373,3
train_core/0377/0377_c1s2_016641_01.jpg,377,1,2,16641,1
train_core/0377/0377_c2s1_088921_01.jpg,377,2,1,88921,1
train_core/0377/0377_c2s1_088946_01.jpg,377,2,1,88946,1
train_core/0377/0377_c3s1_089092_01.jpg,377,3,1,89092,1
train_core/0377/0377_c3s1_089117_01.jpg,377,3,1,89117,1
train_core/0377/0377_c5s1_089448_01.jpg,377,5,1,89448,1
train_core/0379/0379_c1s2_016791_01.jpg,379,1,2,16791,1
train_core/0379/0379_c1s2_022341_01.jpg,379,1,2,22341,1
train_core/0379/0379_c2s1_089071_02.jpg,379,2,1,89071,2
train_core/0379/0379_c2s1_089096_02.jpg,379,2,1,89096,2
train_core/0379/0379_c3s1_089292_02.jpg,379,3,1,89292,2
train_core/0379/0379_c5s1_089598_03.jpg,379,5,1,89598,3
train_core/0380/0380_c1s2_016991_01.jpg,380,1,2,16991,1
train_core/0380/0380_c1s3_071526_06.jpg,380,1,3,71526,6
train_core/0380/0380_c2s1_089246_01.jpg,380,2,1,89246,1
train_core/0380/0380_c3s1_089517_01.jpg,380,3,1,89517,1
train_core/0380/0380_c5s1_089773_01.jpg,380,5,1,89773,1
train_core/0380/0380_c6s2_050893_02.jpg,380,6,2,50893,2
train_core/0382/0382_c1s2_017841_04.jpg,382,1,2,17841,4
train_core/0382/0382_c4s2_017542_01.jpg,382,4,2,17542,1
train_core/0382/0382_c4s2_017667_01.jpg,382,4,2,17667,1
train_core/0382/0382_c4s2_017692_01.jpg,382,4,2,17692,1
train_core/0383/0383_c1s2_025766_03.jpg,383,1,2,25766,3
train_core/0383/0383_c2s1_090696_03.jpg,383,2,1,90696,3
train_core/0383/0383_c2s1_096746_03.jpg,383,2,1,96746,3
train_core/0383/0383_c2s1_098096_02.jpg,383,2,1,98096,2
train_core/0383/0383_c3s1_090892_02.jpg,383,3,1,90892,2
train_core/0383/0383_c3s1_090917_01.jpg,383,3,1,90917,1
train_core/0384/0384_c1s2_018491_01.jpg,384,1,2,18491,1
train_core/0384/0384_c1s2_020566_02.jpg,384,1,2,20566,2
train_core/0384/0384_c2s1_090696_02.jpg,384,2,1,90696,2
train_core/0384/0384_c2s1_090821_04.jpg,384,2,1,90821,4
train_core/0384/0384_c3s1_090992_02.jpg,384,3,1,90992,2
train_core/0384/0384_c5s1_091248_01.jpg,384,5,1,91248,1
train_core/0385/0385_c1s2_018666_01.jpg,385,1,2,18666,1
train_core/0385/0385_c1s2_036791_02.jpg,385,1,2,36791,2
train_core/0385/0385_c2s1_090846_04.jpg,385,2,1,90846,4
train_core/0385/0385_c3s1_091117_02.jpg,385,3,1,91117,2
train_core/0385/0385_c4s2_040023_01.jpg,385,4,2,40023,1
train_core/0385/0385_c5s1_091448_01.jpg,385,5,1,91448,1
train_core/0386/0386_c1s6_032171_02.jpg,386,1,6,32171,2
train_core/0386/0386_c2s3_074602_02.jpg,386,2,3,74602,2
train_core/0386/0386_c2s3_074702_02.jpg,386,2,3,74702,2
train_core/0386/0386_c3s3_080969_07.jpg,386,3,3,80969,7
train_core/0386/0386_c5s3_081312_05.jpg,386,5,3,81312,5
train_core/0386/0386_c6s4_007602_03.jpg,386,6,4,7602,3
train_core/0390/0390_c1s2_019816_05.jpg,390,1,2,19816,5
train_core/0390/0390_c1s2_019916_06.jpg,390,1,2,19916,6
train_core/0390/0390_c2s1_091296_04.jpg,390,2,1,91296,4
train_core/0390/0390_c2s1_091346_03.jpg,390,2,1,91346,3
train_core/0390/0390_c3s1_092042_04.jpg,390,3,1,92042,4
train_core/0390/0390_c5s1_092073_03.jpg,390,5,1,92073,3
train_core/0392/0392_c1s2_018391_02.jpg,392,1,2,18391,2
train_core/0392/0392_c2s1_090221_01.jpg,392,2,1,90221,1
train_core/0392/0392_c2s1_090246_05.jpg,392,2,1,90246,5
train_core/0392/0392_c4s2_018417_01.jpg,392,4,2,18417,1
train_core/0392/0392_c4s2_018467_03.jpg,392,4,2,18467,3
train_core/0393/0393_c1s2_020416_03.jpg,393,1,2,20416,3
train_core/0393/0393_c1s2_020466_03.jpg,393,1,2,20466,3
train_core/0393/0393_c2s1_092696_01.jpg,393,2,1,92696,1
train_core/0393/0393_c2s1_092721_01.jpg,393,2,1,92721,1
train_core/0393/0393_c3s1_092817_02.jpg,393,3,1,92817,2
train_core/0393/0393_c5s1_093248_06.jpg,393,5,1,93248,6
train_core/0394/0394_c1s2_020566_04.jpg,394,1,2,20566,4
train_core/0394/0394_c1s2_020641_04.jpg,394,1,2,20641,4
train_core/0394/0394_c3s1_093042_02.jpg,394,3,1,93042,2
train_core/0394/0394_c3s1_093092_02.jpg,394,3,1,93092,2
train_core/0394/0394_c4s2_030192_01.jpg,394,4,2,30192,1
train_core/0394/0394_c5s1_093423_01.jpg,394,5,1,93423,1
train_core/0397/0397_c1s2_021816_01.jpg,397,1,2,21816,1
train_core/0397/0397_c1s2_021866_02.jpg,397,1,2,21866,2
train_core/0397/0397_c3s1_094292_01.jpg,397,3,1,94292,1
train_core/0397/0397_c3s1_094392_02.jpg,397,3,1,94392,2
train_core/0397/0397_c5s1_094873_01.jpg,397,5,1,94873,1
train_core/0397/0397_c5s1_094973_01.jpg,397,5,1,94973,1
train_core/0398/0398_c1s2_022116_01.jpg,398,1,2,22116,1
train_core/0398/0398_c1s2_027466_02.jpg,398,1,2,27466,2
train_core/0398/0398_c3s1_094467_02.jpg,398,3,1,94467,2
train_core/0398/0398_c3s1_094567_03.jpg,398,3,1,94567,3
train_core/0398/0398_c5s1_094873_03.jpg,398,5,1,94873,3
train_core/0398/0398_c5s1_095098_05.jpg,398,5,1,95098,5
train_core/0399/0399_c1s2_022316_02.jpg,399,1,2,22316,2
train_core/0399/0399_c2s1_094396_01.jpg,399,2,1,94396,1
train_core/0399/0399_c2s1_094446_01.jpg,399,2,1,94446,1
train_core/0399/0399_c3s1_094567_02.jpg,399,3,1,94567,2
train_core/0399/0399_c3s1_094592_02.jpg,399,3,1,94592,2
train_core/0399/0399_c5s1_095098_03.jpg,399,5,1,95098,3
train_core/0402/0402_c2s1_095371_01.jpg,402,2,1,95371,1
train_core/0402/0402_c3s1_095517_02.jpg,402,3,1,95517,2
train_core/0402/0402_c3s1_095542_01.jpg,402,3,1,95542,1
train_core/0402/0402_c3s1_095642_02.jpg,402,3,1,95642,2
train_core/0402/0402_c5s1_096223_06.jpg,402,5,1,96223,6
train_core/0403/0403_c1s2_023366_03.jpg,403,1,2,23366,3
train_core/0403/0403_c1s2_023841_04.jpg,403,1,2,23841,4
train_core/0403/0403_c2s1_095646_01.jpg,403,2,1,95646,1
train_core/0403/0403_c2s1_095646_08.jpg,403,2,1,95646,8
train_core/0403/0403_c3s1_096692_02.jpg,403,3,1,96692,2
train_core/0403/0403_c5s1_096298_02.jpg,403,5,1,96298,2
train_core/0404/0404_c1s2_023616_03.jpg,404,1,2,23616,3
train_core/0404/0404_c1s2_046321_02.jpg,404,1,2,46321,2
train_core/0404/0404_c2s1_095821_01.jpg,404,2,1,95821,1
train_core/0404/0404_c3s1_096067_04.jpg,404,3,1,96067,4
train_core/0404/0404_c5s1_096398_02.jpg,404,5,1,96398,2
train_core/0404/0404_c6s3_020317_03.jpg,404,6,3,20317,3
train_core/0407/0407_c1s2_024366_01.jpg,407,1,2,24366,1
train_core/0407/0407_c1s2_024391_01.jpg,407,1,2,24391,1
train_core/0407/0407_c2s1_096646_01.jpg,407,2,1,96646,1
train_core/0407/0407_c3s1_096892_01.jpg,407,3,1,96892,1
train_core/0407/0407_c4s2_035467_03.jpg,407,4,2,35467,3
train_core/0407/0407_c5s1_101148_01.jpg,407,5,1,101148,1
train_core/0408/0408_c1s2_024541_02.jpg,408,1,2,24541,2
train_core/0408/0408_c1s2_024566_02.jpg,408,1,2,24566,2
train_core/0408/0408_c2s1_096746_02.jpg,408,2,1,96746,2
train_core/0408/0408_c3s1_096867_01.jpg,408,3,1,96867,1
train_core/0408/0408_c4s2_024942_02.jpg,408,4,2,24942,2
train_core/0408/0408_c5s1_097423_02.jpg,408,5,1,97423,2
train_core/0409/0409_c1s2_025041_01.jpg,409,1,2,25041,1
train_core/0409/0409_c1s2_025091_01.jpg,409,1,2,25091,1
train_core/0409/0409_c2s1_097246_01.jpg,409,2,1,97246,1
train_core/0409/0409_c3s1_097817_04.jpg,409,3,1,97817,4
train_core/0409/0409_c4s2_042098_01.jpg,409,4,2,42098,1
train_core/0409/0409_c5s1_097748_01.jpg,409,5,1,97748,1
train_core/0410/0410_c2s1_097596_02.jpg,410,2,1,97596,2
train_core/0410/0410_c2s1_097621_02.jpg,410,2,1,97621,2
train_core/0410/0410_c2s1_105696_03.jpg,410,2,1,105696,3
train_core/0410/0410_c3s1_097767_06.jpg,410,3,1,97767,6
train_core/0410/0410_c3s1_105467_02.jpg,410,3,1,105467,2
train_core/0410/0410_c3s1_105517_01.jpg,410,3,1,105517,1
train_core/0411/0411_c1s2_025391_01.jpg,411,1,2,25391,1
train_core/0411/0411_c1s2_025416_01.jpg,411,1,2,25416,1
train_core/0411/0411_c2s1_097621_01.jpg,411,2,1,97621,1
train_core/0411/0411_c3s1_097817_02.jpg,411,3,1,97817,2
train_core/0411/0411_c3s1_097842_04.jpg,411,3,1,97842,4
train_core/0411/0411_c5s1_098248_01.jpg,411,5,1,98248,1
train_core/0413/0413_c1s2_060121_01.jpg,413,1,2,60121,1
train_core/0413/0413_c2s1_097821_01.jpg,413,2,1,97821,1
train_core/0413/0413_c2s1_097821_06.jpg,413,2,1,97821,6
train_core/0413/0413_c3s1_098292_02.jpg,413,3,1,98292,2
train_core/0413/0413_c3s1_098317_01.jpg,413,3,1,98317,1
train_core/0413/0413_c5s1_098348_05.jpg,413,5,1,98348,5
train_core/0414/0414_c1s2_025391_05.jpg,414,1,2,25391,5
train_core/0414/0414_c1s2_025416_03.jpg,414,1,2,25416,3
train_core/0414/0414_c2s1_116966_01.jpg,414,2,1,116966,1
train_core/0414/0414_c3s1_097817_05.jpg,414,3,1,97817,5
train_core/0414/0414_c3s1_097842_06.jpg,414,3,1,97842,6
train_core/0414/0414_c5s1_098248_03.jpg,414,5,1,98248,3
train_core/0415/0415_c1s2_025416_04.jpg,415,1,2,25416,4
train_core/0415/0415_c1s2_025441_03.jpg,415,1,2,25441,3
train_core/0415/0415_c2s1_117116_01.jpg,415,2,1,117116,1
train_core/0415/0415_c3s1_097967_02.jpg,415,3,1,97967,2
train_core/0415/0415_c3s1_097992_02.jpg,415,3,1,97992,2
train_core/0415/0415_c5s1_098323_05.jpg,415,5,1,98323,5
train_core/0419/0419_c1s2_027491_01.jpg,419,1,2,27491,1
train_core/0419/0419_c1s2_027616_01.jpg,419,1,2,27616,1
train_core/0419/0419_c3s1_099942_03.jpg,419,3,1,99942,3
train_core/0419/0419_c3s1_099992_01.jpg,419,3,1,99992,1
train_core/0419/0419_c4s2_027242_01.jpg,419,4,2,27242,1
train_core/0419/0419_c5s1_100398_01.jpg,419,5,1,100398,1
train_core/0420/0420_c1s2_028266_03.jpg,420,1,2,28266,3
train_core/0420/0420_c1s2_028291_01.jpg,420,1,2,28291,1
train_core/0420/0420_c2s1_100321_03.jpg,420,2,1,100321,3
train_core/0420/0420_c2s1_100571_01.jpg,420,2,1,100571,1
train_core/0420/0420_c3s1_100792_03.jpg,420,3,1,100792,3
