path,pid,cam,seq,frame,idx
train_full_clean/0331/0331_c1s2_015441_02.jpg,331,1,2,15441,2
train_full_clean/0331/0331_c2s1_075196_01.jpg,331,2,1,75196,1
train_full_clean/0331/0331_c2s1_075246_01.jpg,331,2,1,75246,1
train_full_clean/0331/0331_c2s1_075346_01.jpg,331,2,1,75346,1
train_full_clean/0331/0331_c2s1_087896_01.jpg,331,2,1,87896,1
train_full_clean/0331/0331_c2s1_088196_01.jpg,331,2,1,88196,1
train_full_clean/0331/0331_c3s1_075442_01.jpg,331,3,1,75442,1
train_full_clean/0331/0331_c3s1_075492_02.jpg,331,3,1,75492,2
train_full_clean/0331/0331_c3s1_085967_01.jpg,331,3,1,85967,1
train_full_clean/0331/0331_c3s1_087417_01.jpg,331,3,1,87417,1
train_full_clean/0331/0331_c3s1_087667_01.jpg,331,3,1,87667,1
train_full_clean/0331/0331_c4s2_016692_01.jpg,331,4,2,16692,1
train_full_clean/0331/0331_c4s2_017017_01.jpg,331,4,2,17017,1
train_full_clean/0331/0331_c5s1_075848_03.jpg,331,5,1,75848,3
train_full_clean/0331/0331_c5s1_088148_01.jpg,331,5,1,88148,1
train_full_clean/0331/0331_c5s1_088198_01.jpg,331,5,1,88198,1
train_full_clean/0331/0331_c5s1_088198_02.jpg,331,5,1,88198,2
train_full_clean/0331/0331_c5s1_088323_02.jpg,331,5,1,88323,2
train_full_clean/0331/0331_c6s1_076026_04.jpg,331,6,1,76026,4
train_full_clean/0331/0331_c6s1_076051_04.jpg,331,6,1,76051,4
train_full_clean/0331/0331_c6s1_086401_03.jpg,331,6,1,86401,3
train_full_clean/0331/0331_c6s1_086426_02.jpg,331,6,1,86426,2
train_full_clean/0331/0331_c6s1_086451_02.jpg,331,6,1,86451,2
train_full_clean/0331/0331_c6s1_086476_02.jpg,331,6,1,86476,2
train_full_clean/0331/0331_c6s1_086501_02.jpg,331,6,1,86501,2
train_full_clean/0331/0331_c6s1_086526_03.jpg,331,6,1,86526,3
train_full_clean/0331/0331_c6s1_086526_07.jpg,331,6,1,86526,7
train_full_clean/0331/0331_c6s1_087051_04.jpg,331,6,1,87051,4
train_full_clean/0331/0331_c6s1_087101_04.jpg,331,6,1,87101,4
train_full_clean/0332/0332_c1s2_003816_04.jpg,332,1,2,3816,4
train_full_clean/0332/0332_c1s2_003891_03.jpg,332,1,2,3891,3
train_full_clean/0332/0332_c1s5_051591_04.jpg,332,1,5,51591,4
train_full_clean/0332/0332_c1s5_051616_05.jpg,332,1,5,51616,5
train_full_clean/0332/0332_c1s5_051641_06.jpg,332,1,5,51641,6
train_full_clean/0332/0332_c1s5_051866_03.jpg,332,1,5,51866,3
train_full_clean/0332/0332_c3s1_075767_02.jpg,332,3,1,75767,2
train_full_clean/0332/0332_c3s1_075817_03.jpg,332,3,1,75817,3
train_full_clean/0332/0332_c3s1_075942_02.jpg,332,3,1,75942,2
train_full_clean/0332/0332_c3s1_078267_02.jpg,332,3,1,78267,2
train_full_clean/0332/0332_c3s3_025153_04.jpg,332,3,3,25153,4
train_full_clean/0332/0332_c3s3_025178_07.jpg,332,3,3,25178,7
train_full_clean/0332/0332_c3s3_025203_06.jpg,332,3,3,25203,6
train_full_clean/0332/0332_c4s2_003717_03.jpg,332,4,2,3717,3
train_full_clean/0332/0332_c4s2_005517_03.jpg,332,4,2,5517,3
train_full_clean/0332/0332_c4s2_005542_03.jpg,332,4,2,5542,3
train_full_clean/0332/0332_c4s5_050810_02.jpg,332,4,5,50810,2
train_full_clean/0332/0332_c4s5_050935_01.jpg,332,4,5,50935,1
train_full_clean/0332/0332_c5s1_076473_02.jpg,332,5,1,76473,2
train_full_clean/0332/0332_c5s1_076473_06.jpg,332,5,1,76473,6
train_full_clean/0332/0332_c5s1_076523_02.jpg,332,5,1,76523,2
train_full_clean/0332/0332_c5s1_076523_06.jpg,332,5,1,76523,6
train_full_clean/0332/0332_c5s1_076673_05.jpg,332,5,1,76673,5
train_full_clean/0332/0332_c5s1_078648_01.jpg,332,5,1,78648,1
train_full_clean/0332/0332_c5s1_078673_01.jpg,332,5,1,78673,1
train_full_clean/0332/0332_c5s1_078698_02.jpg,332,5,1,78698,2
train_full_clean/0332/0332_c5s3_025565_04.jpg,332,5,3,25565,4
train_full_clean/0332/0332_c6s1_076276_03.jpg,332,6,1,76276,3
train_full_clean/0332/0332_c6s1_076301_03.jpg,332,6,1,76301,3
train_full_clean/0332/0332_c6s1_076351_03.jpg,332,6,1,76351,3
train_full_clean/0332/0332_c6s1_076401_03.jpg,332,6,1,76401,3
train_full_clean/0332/0332_c6s1_076451_03.jpg,332,6,1,76451,3
train_full_clean/0332/0332_c6s1_078801_02.jpg,332,6,1,78801,2
train_full_clean/0332/0332_c6s1_078876_03.jpg,332,6,1,78876,3
train_full_clean/0333/0333_c1s2_003766_03.jpg,333,1,2,3766,3
train_full_clean/0333/0333_c1s4_054911_02.jpg,333,1,4,54911,2
train_full_clean/0333/0333_c1s5_051591_05.jpg,333,1,5,51591,5
train_full_clean/0333/0333_c1s5_051616_04.jpg,333,1,5,51616,4
train_full_clean/0333/0333_c1s5_051641_04.jpg,333,1,5,51641,4
train_full_clean/0333/0333_c1s5_051866_04.jpg,333,1,5,51866,4
train_full_clean/0333/0333_c2s3_019282_02.jpg,333,2,3,19282,2
train_full_clean/0333/0333_c2s3_019307_04.jpg,333,2,3,19307,4
train_full_clean/0333/0333_c3s1_075767_01.jpg,333,3,1,75767,1
train_full_clean/0333/0333_c3s1_075817_04.jpg,333,3,1,75817,4
train_full_clean/0333/0333_c3s1_078267_01.jpg,333,3,1,78267,1
train_full_clean/0333/0333_c3s1_078317_02.jpg,333,3,1,78317,2
train_full_clean/0333/0333_c3s2_105528_05.jpg,333,3,2,105528,5
train_full_clean/0333/0333_c3s2_105553_04.jpg,333,3,2,105553,4
train_full_clean/0333/0333_c3s2_115144_04.jpg,333,3,2,115144,4
train_full_clean/0333/0333_c3s2_115169_04.jpg,333,3,2,115169,4
train_full_clean/0333/0333_c3s2_115194_02.jpg,333,3,2,115194,2
train_full_clean/0333/0333_c3s3_025153_05.jpg,333,3,3,25153,5
train_full_clean/0333/0333_c3s3_025178_10.jpg,333,3,3,25178,10
train_full_clean/0333/0333_c4s2_003717_05.jpg,333,4,2,3717,5
train_full_clean/0333/0333_c4s2_003742_02.jpg,333,4,2,3742,2
train_full_clean/0333/0333_c4s2_003742_04.jpg,333,4,2,3742,4
train_full_clean/0333/0333_c4s2_005517_08.jpg,333,4,2,5517,8
train_full_clean/0333/0333_c4s2_005542_05.jpg,333,4,2,5542,5
train_full_clean/0333/0333_c4s4_044685_04.jpg,333,4,4,44685,4
train_full_clean/0333/0333_c4s4_044710_01.jpg,333,4,4,44710,1
train_full_clean/0333/0333_c4s4_054766_02.jpg,333,4,4,54766,2
train_full_clean/0333/0333_c4s5_050760_02.jpg,333,4,5,50760,2
train_full_clean/0333/0333_c4s5_050810_04.jpg,333,4,5,50810,4
train_full_clean/0333/0333_c5s1_076473_03.jpg,333,5,1,76473,3
train_full_clean/0333/0333_c5s1_076523_03.jpg,333,5,1,76523,3
train_full_clean/0333/0333_c5s1_076673_04.jpg,333,5,1,76673,4
train_full_clean/0333/0333_c5s1_078673_02.jpg,333,5,1,78673,2
train_full_clean/0333/0333_c5s1_078698_01.jpg,333,5,1,78698,1
train_full_clean/0333/0333_c5s2_105927_02.jpg,333,5,2,105927,2
train_full_clean/0333/0333_c5s2_105977_02.jpg,333,5,2,105977,2
train_full_clean/0333/0333_c5s2_106002_05.jpg,333,5,2,106002,5
train_full_clean/0333/0333_c5s2_115899_02.jpg,333,5,2,115899,2
train_full_clean/0333/0333_c5s2_115924_01.jpg,333,5,2,115924,1
train_full_clean/0333/0333_c6s1_076276_02.jpg,333,6,1,76276,2
train_full_clean/0333/0333_c6s1_076301_02.jpg,333,6,1,76301,2
train_full_clean/0333/0333_c6s1_076351_05.jpg,333,6,1,76351,5
train_full_clean/0333/0333_c6s1_076401_04.jpg,333,6,1,76401,4
train_full_clean/0333/0333_c6s1_076451_04.jpg,333,6,1,76451,4
train_full_clean/0333/0333_c6s1_078801_04.jpg,333,6,1,78801,4
train_full_clean/0333/0333_c6s1_078876_02.jpg,333,6,1,78876,2
train_full_clean/0333/0333_c6s2_099668_06.jpg,333,6,2,99668,6
train_full_clean/0333/0333_c6s2_099718_05.jpg,333,6,2,99718,5
train_full_clean/0333/0333_c6s2_099743_02.jpg,333,6,2,99743,2
train_full_clean/0333/0333_c6s2_099768_05.jpg,333,6,2,99768,5
train_full_clean/0333/0333_c6s2_109218_02.jpg,333,6,2,109218,2
train_full_clean/0333/0333_c6s2_109268_03.jpg,333,6,2,109268,3
train_full_clean/0333/0333_c6s2_109318_02.jpg,333,6,2,109318,2
train_full_clean/0333/0333_c6s2_109368_07.jpg,333,6,2,109368,7
train_full_clean/0335/0335_c1s2_004141_02.jpg,335,1,2,4141,2
train_full_clean/0335/0335_c1s2_004216_03.jpg,335,1,2,4216,3
train_full_clean/0335/0335_c1s2_004241_04.jpg,335,1,2,4241,4
train_full_clean/0335/0335_c3s1_076642_02.jpg,335,3,1,76642,2
train_full_clean/0335/0335_c5s1_077073_02.jpg,335,5,1,77073,2
train_full_clean/0335/0335_c5s1_077098_03.jpg,335,5,1,77098,3
train_full_clean/0335/0335_c5s1_077148_04.jpg,335,5,1,77148,4
train_full_clean/0335/0335_c6s1_077076_02.jpg,335,6,1,77076,2
train_full_clean/0335/0335_c6s1_077101_02.jpg,335,6,1,77101,2
train_full_clean/0335/0335_c6s1_077176_02.jpg,335,6,1,77176,2
train_full_clean/0335/0335_c6s1_077276_04.jpg,335,6,1,77276,4
train_full_clean/0338/0338_c1s2_005266_05.jpg,338,1,2,5266,5
train_full_clean/0338/0338_c2s1_077996_04.jpg,338,2,1,77996,4
train_full_clean/0338/0338_c4s2_004442_04.jpg,338,4,2,4442,4
train_full_clean/0338/0338_c4s2_004467_06.jpg,338,4,2,4467,6
train_full_clean/0338/0338_c4s2_004592_05.jpg,338,4,2,4592,5
train_full_clean/0338/0338_c4s2_004817_04.jpg,338,4,2,4817,4
train_full_clean/0339/0339_c1s2_005191_04.jpg,339,1,2,5191,4
train_full_clean/0339/0339_c1s2_005266_02.jpg,339,1,2,5266,2
train_full_clean/0339/0339_c2s1_077996_02.jpg,339,2,1,77996,2
train_full_clean/0339/0339_c2s1_078096_03.jpg,339,2,1,78096,3
train_full_clean/0339/0339_c2s1_078121_02.jpg,339,2,1,78121,2
train_full_clean/0339/0339_c3s1_077817_01.jpg,339,3,1,77817,1
train_full_clean/0339/0339_c4s2_004467_03.jpg,339,4,2,4467,3
train_full_clean/0339/0339_c4s2_004592_06.jpg,339,4,2,4592,6
train_full_clean/0339/0339_c4s2_004817_05.jpg,339,4,2,4817,5
train_full_clean/0339/0339_c5s1_078273_01.jpg,339,5,1,78273,1
train_full_clean/0339/0339_c5s1_078298_01.jpg,339,5,1,78298,1
train_full_clean/0340/0340_c1s2_007791_02.jpg,340,1,2,7791,2
train_full_clean/0340/0340_c3s1_078292_02.jpg,340,3,1,78292,2
train_full_clean/0340/0340_c3s1_078317_03.jpg,340,3,1,78317,3
train_full_clean/0340/0340_c3s1_078342_02.jpg,340,3,1,78342,2
train_full_clean/0340/0340_c3s1_079967_01.jpg,340,3,1,79967,1
train_full_clean/0340/0340_c3s1_079992_02.jpg,340,3,1,79992,2
train_full_clean/0340/0340_c4s2_005517_04.jpg,340,4,2,5517,4
train_full_clean/0340/0340_c4s2_005617_03.jpg,340,4,2,5617,3
train_full_clean/0340/0340_c4s2_005642_03.jpg,340,4,2,5642,3
train_full_clean/0340/0340_c5s1_078748_04.jpg,340,5,1,78748,4
train_full_clean/0340/0340_c5s1_078773_01.jpg,340,5,1,78773,1
train_full_clean/0340/0340_c5s1_078798_03.jpg,340,5,1,78798,3
train_full_clean/0340/0340_c5s1_078823_01.jpg,340,5,1,78823,1
train_full_clean/0340/0340_c5s1_078848_03.jpg,340,5,1,78848,3
train_full_clean/0340/0340_c5s1_080573_05.jpg,340,5,1,80573,5
train_full_clean/0340/0340_c5s1_080623_01.jpg,340,5,1,80623,1
train_full_clean/0340/0340_c5s1_080648_05.jpg,340,5,1,80648,5
train_full_clean/0340/0340_c5s1_080698_01.jpg,340,5,1,80698,1
train_full_clean/0340/0340_c6s1_078826_02.jpg,340,6,1,78826,2
train_full_clean/0340/0340_c6s1_078851_02.jpg,340,6,1,78851,2
train_full_clean/0340/0340_c6s1_078876_04.jpg,340,6,1,78876,4
train_full_clean/0340/0340_c6s1_078901_06.jpg,340,6,1,78901,6
train_full_clean/0340/0340_c6s1_079001_03.jpg,340,6,1,79001,3
train_full_clean/0340/0340_c6s1_080426_02.jpg,340,6,1,80426,2
train_full_clean/0340/0340_c6s1_080451_02.jpg,340,6,1,80451,2
train_full_clean/0340/0340_c6s1_080526_03.jpg,340,6,1,80526,3
train_full_clean/0340/0340_c6s1_080551_04.jpg,340,6,1,80551,4
train_full_clean/0341/0341_c1s2_006091_01.jpg,341,1,2,6091,1
train_full_clean/0341/0341_c1s2_006291_01.jpg,341,1,2,6291,1
train_full_clean/0341/0341_c1s2_006316_03.jpg,341,1,2,6316,3
train_full_clean/0341/0341_c2s1_078696_02.jpg,341,2,1,78696,2
train_full_clean/0341/0341_c2s1_078721_01.jpg,341,2,1,78721,1
train_full_clean/0341/0341_c3s1_078417_01.jpg,341,3,1,78417,1
train_full_clean/0341/0341_c3s1_078517_01.jpg,341,3,1,78517,1
train_full_clean/0341/0341_c5s1_078798_02.jpg,341,5,1,78798,2
train_full_clean/0341/0341_c5s1_078823_02.jpg,341,5,1,78823,2
train_full_clean/0341/0341_c5s1_078848_02.jpg,341,5,1,78848,2
train_full_clean/0341/0341_c5s1_078923_01.jpg,341,5,1,78923,1
train_full_clean/0341/0341_c6s1_078951_03.jpg,341,6,1,78951,3
train_full_clean/0344/0344_c1s2_006391_01.jpg,344,1,2,6391,1
train_full_clean/0344/0344_c1s2_006416_02.jpg,344,1,2,6416,2
train_full_clean/0344/0344_c1s2_009266_01.jpg,344,1,2,9266,1
train_full_clean/0344/0344_c1s2_009316_02.jpg,344,1,2,9316,2
train_full_clean/0344/0344_c3s1_078767_04.jpg,344,3,1,78767,4
train_full_clean/0344/0344_c3s1_078817_04.jpg,344,3,1,78817,4
train_full_clean/0344/0344_c3s1_080842_03.jpg,344,3,1,80842,3
train_full_clean/0344/0344_c3s1_080867_03.jpg,344,3,1,80867,3
train_full_clean/0344/0344_c3s1_080942_04.jpg,344,3,1,80942,4
train_full_clean/0344/0344_c4s2_009792_04.jpg,344,4,2,9792,4
train_full_clean/0344/0344_c5s1_079198_02.jpg,344,5,1,79198,2
train_full_clean/0344/0344_c5s1_079248_01.jpg,344,5,1,79248,1
train_full_clean/0344/0344_c5s1_079298_02.jpg,344,5,1,79298,2
train_full_clean/0344/0344_c5s1_082098_02.jpg,344,5,1,82098,2
train_full_clean/0344/0344_c5s1_082123_01.jpg,344,5,1,82123,1
train_full_clean/0344/0344_c5s1_082198_01.jpg,344,5,1,82198,1
train_full_clean/0344/0344_c6s1_079251_05.jpg,344,6,1,79251,5
train_full_clean/0344/0344_c6s1_079276_04.jpg,344,6,1,79276,4
train_full_clean/0344/0344_c6s1_079301_04.jpg,344,6,1,79301,4
train_full_clean/0344/0344_c6s1_079326_04.jpg,344,6,1,79326,4
train_full_clean/0344/0344_c6s1_079401_05.jpg,344,6,1,79401,5
train_full_clean/0344/0344_c6s1_081351_03.jpg,344,6,1,81351,3
train_full_clean/0344/0344_c6s1_081376_03.jpg,344,6,1,81376,3
train_full_clean/0344/0344_c6s1_081476_04.jpg,344,6,1,81476,4
train_full_clean/0344/0344_c6s1_081501_04.jpg,344,6,1,81501,4
train_full_clean/0344/0344_c6s1_081526_05.jpg,344,6,1,81526,5
train_full_clean/0344/0344_c6s1_081551_04.jpg,344,6,1,81551,4
train_full_clean/0344/0344_c6s1_081701_03.jpg,344,6,1,81701,3
train_full_clean/0344/0344_c6s1_082001_04.jpg,344,6,1,82001,4
train_full_clean/0344/0344_c6s1_082051_04.jpg,344,6,1,82051,4
train_full_clean/0344/0344_c6s1_082051_05.jpg,344,6,1,82051,5
train_full_clean/0344/0344_c6s1_082101_06.jpg,344,6,1,82101,6
train_full_clean/0347/0347_c1s2_017116_01.jpg,347,1,2,17116,1
train_full_clean/0347/0347_c2s1_079996_01.jpg,347,2,1,79996,1
train_full_clean/0347/0347_c2s1_080146_07.jpg,347,2,1,80146,7
train_full_clean/0347/0347_c2s1_089446_01.jpg,347,2,1,89446,1
train_full_clean/0347/0347_c2s1_089471_01.jpg,347,2,1,89471,1
train_full_clean/0347/0347_c2s1_089471_02.jpg,347,2,1,89471,2
train_full_clean/0347/0347_c3s1_080267_02.jpg,347,3,1,80267,2
train_full_clean/0347/0347_c3s1_080292_01.jpg,347,3,1,80292,1
train_full_clean/0347/0347_c3s1_080317_02.jpg,347,3,1,80317,2
train_full_clean/0347/0347_c3s1_089167_01.jpg,347,3,1,89167,1
train_full_clean/0347/0347_c3s1_089192_03.jpg,347,3,1,89192,3
train_full_clean/0347/0347_c5s1_089998_01.jpg,347,5,1,89998,1
train_full_clean/0347/0347_c5s1_090023_01.jpg,347,5,1,90023,1
train_full_clean/0347/0347_c5s1_090073_01.jpg,347,5,1,90073,1
train_full_clean/0347/0347_c6s1_080851_05.jpg,347,6,1,80851,5
train_full_clean/0347/0347_c6s1_080876_02.jpg,347,6,1,80876,2
train_full_clean/0348/0348_c1s2_008416_01.jpg,348,1,2,8416,1
train_full_clean/0348/0348_c2s1_080671_01.jpg,348,2,1,80671,1
train_full_clean/0348/0348_c2s1_080671_05.jpg,348,2,1,80671,5
train_full_clean/0348/0348_c2s1_080696_01.jpg,348,2,1,80696,1
train_full_clean/0348/0348_c2s1_080696_05.jpg,348,2,1,80696,5
train_full_clean/0348/0348_c3s1_080867_02.jpg,348,3,1,80867,2
train_full_clean/0348/0348_c3s1_080942_03.jpg,348,3,1,80942,3
train_full_clean/0348/0348_c5s1_081198_01.jpg,348,5,1,81198,1
train_full_clean/0348/0348_c5s1_081223_01.jpg,348,5,1,81223,1
train_full_clean/0348/0348_c5s1_081273_04.jpg,348,5,1,81273,4
train_full_clean/0348/0348_c6s1_081476_03.jpg,348,6,1,81476,3
train_full_clean/0348/0348_c6s1_081501_02.jpg,348,6,1,81501,2
train_full_clean/0348/0348_c6s1_081526_03.jpg,348,6,1,81526,3
train_full_clean/0348/0348_c6s1_081551_03.jpg,348,6,1,81551,3
train_full_clean/0349/0349_c1s2_008791_03.jpg,349,1,2,8791,3
train_full_clean/0349/0349_c1s2_008816_01.jpg,349,1,2,8816,1
train_full_clean/0349/0349_c1s2_014791_01.jpg,349,1,2,14791,1
train_full_clean/0349/0349_c1s2_014816_01.jpg,349,1,2,14816,1
train_full_clean/0349/0349_c1s2_014816_02.jpg,349,1,2,14816,2
train_full_clean/0349/0349_c2s1_080996_02.jpg,349,2,1,80996,2
train_full_clean/0349/0349_c2s1_080996_08.jpg,349,2,1,80996,8
train_full_clean/0349/0349_c2s1_081121_01.jpg,349,2,1,81121,1
train_full_clean/0349/0349_c2s1_087196_01.jpg,349,2,1,87196,1
train_full_clean/0349/0349_c3s1_081292_02.jpg,349,3,1,81292,2
train_full_clean/0349/0349_c3s1_081317_03.jpg,349,3,1,81317,3
train_full_clean/0349/0349_c3s1_081342_01.jpg,349,3,1,81342,1
train_full_clean/0349/0349_c3s1_086767_01.jpg,349,3,1,86767,1
train_full_clean/0349/0349_c3s1_086792_01.jpg,349,3,1,86792,1
train_full_clean/0349/0349_c3s2_010337_02.jpg,349,3,2,10337,2
train_full_clean/0349/0349_c3s2_010512_02.jpg,349,3,2,10512,2
train_full_clean/0349/0349_c5s1_081523_04.jpg,349,5,1,81523,4
train_full_clean/0349/0349_c5s1_081623_01.jpg,349,5,1,81623,1
train_full_clean/0349/0349_c6s1_081876_04.jpg,349,6,1,81876,4
train_full_clean/0349/0349_c6s1_081901_04.jpg,349,6,1,81901,4
train_full_clean/0349/0349_c6s1_081926_04.jpg,349,6,1,81926,4
train_full_clean/0349/0349_c6s1_087226_04.jpg,349,6,1,87226,4
train_full_clean/0349/0349_c6s1_087276_03.jpg,349,6,1,87276,3
train_full_clean/0349/0349_c6s1_087301_03.jpg,349,6,1,87301,3
train_full_clean/0349/0349_c6s1_087326_03.jpg,349,6,1,87326,3
train_full_clean/0349/0349_c6s1_087351_03.jpg,349,6,1,87351,3
train_full_clean/0349/0349_c6s2_004468_01.jpg,349,6,2,4468,1
train_full_clean/0349/0349_c6s2_004468_07.jpg,349,6,2,4468,7
train_full_clean/0350/0350_c1s2_014891_06.jpg,350,1,2,14891,6
train_full_clean/0350/0350_c1s2_015416_03.jpg,350,1,2,15416,3
train_full_clean/0350/0350_c1s2_015441_03.jpg,350,1,2,15441,3
train_full_clean/0350/0350_c1s2_018391_01.jpg,350,1,2,18391,1
train_full_clean/0350/0350_c1s3_025001_02.jpg,350,1,3,25001,2
train_full_clean/0350/0350_c2s1_080996_01.jpg,350,2,1,80996,1
train_full_clean/0350/0350_c2s1_081121_02.jpg,350,2,1,81121,2
train_full_clean/0350/0350_c2s1_087496_01.jpg,350,2,1,87496,1
train_full_clean/0350/0350_c2s1_088196_04.jpg,350,2,1,88196,4
train_full_clean/0350/0350_c2s1_088321_05.jpg,350,2,1,88321,5
train_full_clean/0350/0350_c2s1_089471_04.jpg,350,2,1,89471,4
train_full_clean/0350/0350_c3s1_081317_04.jpg,350,3,1,81317,4
train_full_clean/0350/0350_c3s1_081342_03.jpg,350,3,1,81342,3
train_full_clean/0350/0350_c3s1_086817_02.jpg,350,3,1,86817,2
train_full_clean/0350/0350_c3s1_087192_03.jpg,350,3,1,87192,3
train_full_clean/0350/0350_c3s2_010512_06.jpg,350,3,2,10512,6
train_full_clean/0350/0350_c5s1_081523_02.jpg,350,5,1,81523,2
train_full_clean/0350/0350_c5s1_088523_04.jpg,350,5,1,88523,4
train_full_clean/0350/0350_c5s1_091648_03.jpg,350,5,1,91648,3
train_full_clean/0350/0350_c5s1_092548_06.jpg,350,5,1,92548,6
train_full_clean/0350/0350_c5s1_095573_07.jpg,350,5,1,95573,7
train_full_clean/0350/0350_c5s1_096898_02.jpg,350,5,1,96898,2
train_full_clean/0350/0350_c5s2_011030_06.jpg,350,5,2,11030,6
train_full_clean/0350/0350_c6s1_081926_05.jpg,350,6,1,81926,5
train_full_clean/0350/0350_c6s1_081951_06.jpg,350,6,1,81951,6
train_full_clean/0350/0350_c6s1_087301_04.jpg,350,6,1,87301,4
train_full_clean/0350/0350_c6s1_087326_04.jpg,350,6,1,87326,4
train_full_clean/0350/0350_c6s1_087351_04.jpg,350,6,1,87351,4
train_full_clean/0350/0350_c6s2_004518_02.jpg,350,6,2,4518,2
train_full_clean/0350/0350_c6s2_004543_02.jpg,350,6,2,4543,2
train_full_clean/0352/0352_c1s2_007391_04.jpg,352,1,2,7391,4
train_full_clean/0352/0352_c1s2_007416_04.jpg,352,1,2,7416,4
train_full_clean/0352/0352_c2s1_079671_01.jpg,352,2,1,79671,1
train_full_clean/0352/0352_c2s1_079696_01.jpg,352,2,1,79696,1
train_full_clean/0352/0352_c3s1_079492_02.jpg,352,3,1,79492,2
train_full_clean/0352/0352_c3s1_079717_01.jpg,352,3,1,79717,1
train_full_clean/0352/0352_c6s1_079926_03.jpg,352,6,1,79926,3
train_full_clean/0352/0352_c6s1_079951_04.jpg,352,6,1,79951,4
train_full_clean/0352/0352_c6s1_079976_04.jpg,352,6,1,79976,4
train_full_clean/0352/0352_c6s1_080001_03.jpg,352,6,1,80001,3
train_full_clean/0354/0354_c1s2_008066_01.jpg,354,1,2,8066,1
train_full_clean/0354/0354_c1s2_032691_01.jpg,354,1,2,32691,1
train_full_clean/0354/0354_c1s2_032916_02.jpg,354,1,2,32916,2
train_full_clean/0354/0354_c3s1_080417_01.jpg,354,3,1,80417,1
train_full_clean/0354/0354_c3s1_080542_01.jpg,354,3,1,80542,1
train_full_clean/0354/0354_c3s1_080692_04.jpg,354,3,1,80692,4
train_full_clean/0354/0354_c3s1_105467_01.jpg,354,3,1,105467,1
train_full_clean/0354/0354_c3s1_105517_05.jpg,354,3,1,105517,5
train_full_clean/0354/0354_c4s2_032517_04.jpg,354,4,2,32517,4
train_full_clean/0354/0354_c4s2_035367_01.jpg,354,4,2,35367,1
train_full_clean/0354/0354_c4s2_035392_01.jpg,354,4,2,35392,1
train_full_clean/0354/0354_c5s1_080898_01.jpg,354,5,1,80898,1
train_full_clean/0354/0354_c5s1_080973_01.jpg,354,5,1,80973,1
train_full_clean/0354/0354_c5s1_081073_01.jpg,354,5,1,81073,1
train_full_clean/0354/0354_c5s1_105823_02.jpg,354,5,1,105823,2
train_full_clean/0354/0354_c5s1_106023_02.jpg,354,5,1,106023,2
train_full_clean/0354/0354_c5s1_106073_03.jpg,354,5,1,106073,3
train_full_clean/0354/0354_c5s1_106098_01.jpg,354,5,1,106098,1
train_full_clean/0354/0354_c5s1_106348_01.jpg,354,5,1,106348,1
train_full_clean/0354/0354_c5s1_106398_01.jpg,354,5,1,106398,1
train_full_clean/0354/0354_c6s1_080926_07.jpg,354,6,1,80926,7
train_full_clean/0354/0354_c6s1_080976_03.jpg,354,6,1,80976,3
train_full_clean/0354/0354_c6s1_081001_03.jpg,354,6,1,81001,3
train_full_clean/0354/0354_c6s1_081026_03.jpg,354,6,1,81026,3
train_full_clean/0354/0354_c6s1_081051_02.jpg,354,6,1,81051,2
train_full_clean/0354/0354_c6s1_081076_04.jpg,354,6,1,81076,4
train_full_clean/0354/0354_c6s1_081151_02.jpg,354,6,1,81151,2
train_full_clean/0354/0354_c6s1_081176_02.jpg,354,6,1,81176,2
train_full_clean/0354/0354_c6s1_081276_02.jpg,354,6,1,81276,2
train_full_clean/0357/0357_c1s2_009591_01.jpg,357,1,2,9591,1
train_full_clean/0357/0357_c1s2_014866_04.jpg,357,1,2,14866,4
train_full_clean/0357/0357_c1s2_014891_02.jpg,357,1,2,14891,2
train_full_clean/0357/0357_c2s1_081796_01.jpg,357,2,1,81796,1
train_full_clean/0357/0357_c3s1_082092_02.jpg,357,3,1,82092,2
train_full_clean/0357/0357_c3s1_082117_02.jpg,357,3,1,82117,2
train_full_clean/0357/0357_c3s1_090417_02.jpg,357,3,1,90417,2
train_full_clean/0357/0357_c4s2_014742_02.jpg,357,4,2,14742,2
train_full_clean/0357/0357_c4s2_014792_01.jpg,357,4,2,14792,1
train_full_clean/0357/0357_c5s1_082448_02.jpg,357,5,1,82448,2
train_full_clean/0357/0357_c5s1_087698_07.jpg,357,5,1,87698,7
train_full_clean/0357/0357_c5s1_090823_02.jpg,357,5,1,90823,2
train_full_clean/0357/0357_c6s1_082676_04.jpg,357,6,1,82676,4
train_full_clean/0357/0357_c6s1_082701_04.jpg,357,6,1,82701,4
train_full_clean/0357/0357_c6s1_087451_02.jpg,357,6,1,87451,2
train_full_clean/0357/0357_c6s1_087476_03.jpg,357,6,1,87476,3
train_full_clean/0357/0357_c6s1_087551_03.jpg,357,6,1,87551,3
train_full_clean/0358/0358_c1s2_009666_02.jpg,358,1,2,9666,2
train_full_clean/0358/0358_c1s2_014416_03.jpg,358,1,2,14416,3
train_full_clean/0358/0358_c1s2_026591_01.jpg,358,1,2,26591,1
train_full_clean/0358/0358_c2s1_081796_02.jpg,358,2,1,81796,2
train_full_clean/0358/0358_c2s1_081796_03.jpg,358,2,1,81796,3
train_full_clean/0358/0358_c2s1_081996_01.jpg,358,2,1,81996,1
train_full_clean/0358/0358_c2s1_086746_01.jpg,358,2,1,86746,1
